,datetime,price_usd,twitter_followers,daily_opening_price_usd,daily_high_price_usd,daily_low_price_usd,daily_closing_price_usd,daily_avg_price_usd,marketcap_usd,nvt,circulation_1d,dormant_circulation_90d,exchange_balance,daily_active_addresses,network_growth,transaction_volume,velocity,dev_activity,dev_activity_contributors_count,sentiment_positive_total,sentiment_negative_total,sentiment_balance_total,social_dominance_total,social_volume_total,unique_social_volume_total_5m,whale_transaction_count_100k_usd_to_inf,whale_transaction_count_1m_usd_to_inf,btc_price_usd,eth_NFT_buyers,total_NFT_buyers,000001.SS,^GSPC,^IXIC,^N100,^NDX,daily transactions,volume_ETH,daily_trading_volume_ETH,eth_NFT_sales_ETH,total_NFT_sales_ETH,total_TVL_ETH,eth_TVL_ETH,fees_usd_ETH,mvrv_usd_ETH
1091,2020-07-14,240.21149418,464303.0,239.812427817,241.78379674,237.86253618,240.21149418,239.48195877856818,26846147251.0,101.07380262302048,1107070.625215067,268461.1673804527,157760.27427532856,459322.0,119026.0,4483335.6335019525,4.0497286545079945,366.0,45.0,567.8054348826408,194.79484701156616,373.0105878710747,12.208610192896504,2167.0,874.0,924.0,66.0,9243.21341642,243.0,512.0,3435.02392578125,3141.110107421875,10310.25,994.6799926757812,10502.849609375,1098661.0,30629086.173065327,30629086.173065327,124.57247352858543,401.5913573549214,10225459.89004448,9376340.584629158,2981.5570851225552,0.004645635236791458
1092,2020-07-15,238.42352695,464435.0,240.300312353,241.110856,237.131434688,238.42352695,239.06281643219114,26649577378.0,156.32369857002246,715887.6591807159,57202.23308908714,-1523.873392201756,476882.0,108430.0,2556597.0031014993,3.571226532986392,333.0,40.0,644.80465477705,224.5029165148735,420.3017382621765,13.318061733440992,2460.0,910.0,644.0,34.0,9192.83736784,224.0,472.0,3422.077880859375,3225.97998046875,10576.7197265625,1005.469970703125,10752.1103515625,1111360.0,25959386.337313805,25959386.337313805,81.66408847765767,205.28368414860412,10065890.939523052,9210273.990809314,3597.484508205253,0.004645445214751446
1093,2020-07-16,233.64088301,464636.0,238.400351713,238.7526784,231.6211689,233.64088301,234.50881930865918,26118155895.0,158.55504434347765,705907.0846190547,47333.16094862703,28879.22342664601,407981.0,104350.0,2792662.9325014353,3.9561338784528894,270.0,46.0,576.554704785347,272.8621937632561,303.6925110220909,11.082063193386405,2414.0,853.0,770.0,23.0,9132.22786293,214.0,398.0,3356.35888671875,3208.360107421875,10443.8701171875,1006.219970703125,10589.8603515625,1068620.0,24961631.251626384,24961631.251626384,59.4583012229303,125.53522149950378,10459861.788890047,9593178.935819995,3872.454235405934,0.004645743614056512
1094,2020-07-17,232.77308561,464791.0,233.68111976,234.335281797,232.2256305,232.77308561,233.15529768261638,26024301468.0,137.3755084630311,814851.0920498971,41809.83389087408,-24544.188009630863,433617.0,99394.0,3472112.7509934893,4.261039575042492,295.0,43.0,389.9788267016411,207.16058218479156,182.81824451684952,10.271812119949828,1873.0,761.0,707.0,53.0,9151.39223963,226.0,379.0,3214.402099609375,3224.2099609375,10500.51953125,1009.75,10651.599609375,1078101.0,25174089.666096084,25174089.666096084,115.33734636736123,340.88911006209173,10461721.42638755,9567709.541128244,3979.030127201116,0.004646335416711627
1095,2020-07-18,235.48380522,464891.0,232.738911265,236.54397744,232.324884475,235.48380522,234.40444844933995,26330601164.0,202.43380128361693,553056.1157517686,41280.247270691005,-4622.660616782687,402795.0,94116.0,2573138.470750536,4.652581171177566,118.0,17.0,434.4926475286484,228.5594586133957,205.93318891525269,12.345501771126798,2139.0,889.0,503.0,24.0,9159.03990531,194.0,343.0,3224.2383626302085,3224.2366536458335,10509.01953125,1008.010009765625,10658.7197265625,1071509.0,22920481.14288579,22920481.14288579,56.734729539122064,131.52169836505414,10832780.07043665,9926702.40740461,3628.7985178379695,0.004645874230361513
1096,2020-07-19,238.48752372,465054.0,235.428354278,239.0488259,233.43831397,238.48752372,234.77294998812505,26669691075.0,182.69858917481056,612900.9685499729,39750.606945043786,8731.094694848854,415952.0,85800.0,2565349.341567848,4.185585393410712,36.0,9.0,446.2404955625534,259.3491010069847,186.8913945555687,12.75058049550966,2195.0,909.0,617.0,41.0,9185.81691242,159.0,501.0,3234.0746256510415,3224.2633463541665,10517.51953125,1006.27001953125,10665.83984375,1082448.0,26212596.81634133,26212596.81634133,55.593893521936565,148.7255578268453,10104792.316996813,9231861.766798519,3879.9824095617637,0.004645028395555394
1097,2020-07-20,236.15316771,465142.0,239.303778166,239.30377817,234.85264297,236.15316771,237.66677950870715,26411853756.0,129.0849836472413,867598.6939315939,52499.53029039766,16098.223007240904,425942.0,96188.0,3394693.5110833542,3.912746221068344,315.0,54.0,441.596895635128,285.1974213719368,156.39947426319122,11.906266899563501,2405.0,963.0,947.0,50.0,9164.2313647,167.0,628.0,3243.910888671875,3224.2900390625,10526.01953125,1004.530029296875,10672.9599609375,1143700.0,23716328.88226905,23716328.88226905,75.56866661181066,139.9391349286593,11600698.786682533,10710193.607574033,5112.909521732143,0.004644255469611068
1098,2020-07-21,245.01672849,465487.0,235.729546673,246.185821912,235.72954667,245.01672849,241.4447843302648,27406496758.0,123.19682528508548,909206.6411250418,89965.23314021817,28201.721588097815,388032.0,94552.0,3709399.365415781,4.0798199195132785,415.0,45.0,579.4174435138702,314.499227643013,264.91821587085724,12.40238434122315,3070.0,1245.0,1007.0,53.0,9374.88752808,214.0,828.0,3330.547119140625,3268.52001953125,10837.8798828125,1021.030029296875,11015.5400390625,1120095.0,27780535.871769283,27780535.871769283,63.282372985536064,124.21849800856428,11621536.937306402,10774742.270315064,5253.2766300990625,0.004643978109379458
1099,2020-07-22,262.19065629,465713.0,245.133481456,262.70259946,242.5248482,262.19065629,245.30315841701668,29331058164.0,96.73923256670746,1158039.3879812667,244219.5046969862,55986.49755125967,417093.0,98007.0,4272430.283708927,3.6893652565274864,449.0,55.0,600.9394021034241,477.3678465485573,123.57155555486679,13.99497373993508,4011.0,1667.0,1213.0,77.0,9525.36344997,202.0,360.0,3315.181884765625,3254.860107421875,10687.580078125,1015.8099975585938,10850.919921875,1138040.0,29375865.227176514,29375865.227176514,133.15772001189953,224.92937328312144,11528031.564401137,10732007.160684077,4865.933248190714,0.0046439474282853515
1100,2020-07-23,274.68904905,466119.0,261.768716759,277.05470562,261.1520924,274.68904905,267.01742854638627,30733019165.0,46.87400227056603,2390393.2066462794,1052275.6662874052,88045.85737867169,428196.0,106304.0,7051514.631109373,2.9499392030933573,518.0,43.0,880.4182192087173,620.8215221166611,259.5966970920563,17.492119025064493,5568.0,2209.0,2005.0,156.0,9581.07201141,194.0,382.0,3306.14892578125,3271.639892578125,10689.5,1009.8400268554688,10853.16015625,1147143.0,37428901.143156074,37428901.143156074,83.68895694788165,199.06148493763553,11972864.981968049,11248967.118336797,5828.540675000829,0.004623059212609073
1101,2020-07-24,279.21540948,466376.0,274.460168532,285.79954004,269.65910062,279.21540948,275.4568263826953,31243266716.0,87.61084849907463,1279135.7948262354,278261.93876291433,48180.479953541384,434454.0,103325.0,4558650.381066322,3.563851781416725,196.0,36.0,745.0498657226562,543.1451848745346,201.90468084812164,17.569153432533202,4851.0,1855.0,1429.0,118.0,9536.89268563,133.0,263.0,3310.64501953125,3218.580078125,10294.41015625,992.3900146484375,10389.5400390625,1146282.0,33902356.519753784,33902356.519753784,43.18912778652993,209.58685664586048,12377217.41694975,11655638.540163381,5542.898363119051,0.004616760075423481
1102,2020-07-25,304.0567612,466765.0,279.315423213,306.740999501,279.315423213,304.0567612,287.72224280846615,34027002730.0,105.76671609293992,1059751.1881926898,129835.00567896062,38897.104282631015,444343.0,98547.0,4293033.620366575,4.050982596855388,66.0,17.0,880.2373346686363,631.1760256886482,249.0613089799881,18.216012445076267,5931.0,2043.0,1431.0,113.0,9677.11349729,196.0,282.0,3277.225341796875,3219.0000813802085,10336.840169270834,989.5600179036459,10442.0634765625,1175506.0,35470422.596213594,35470422.596213594,103.10719576263118,128.88221871910147,12324742.583431205,11650296.173512517,5810.327808366184,0.004608390716539258
1103,2020-07-26,309.64360929,467221.0,303.176193167,316.167595348,300.34764101,309.64360929,306.9376572382254,34656472193.0,97.09297462029251,1154624.1414265637,186325.10019739164,116052.01774966763,433127.0,107474.0,5207103.095460238,4.509781935634289,59.0,10.0,866.2432427406311,697.4177330136299,168.8255097270012,18.731382363624945,5444.0,2015.0,1636.0,142.0,9905.16724705,138.0,208.0,3243.8056640625,3219.4200846354165,10379.270182291666,986.7300211588541,10494.5869140625,1137893.0,38767062.08639221,38767062.08639221,32.79599415368254,52.19461831315744,12439982.514581844,11763339.722248668,5443.113942182601,0.004600336368073357
1104,2020-07-27,321.51408818,468216.0,310.26226285,329.70086859,310.2398928,321.51408818,322.2660179986286,35989428749.0,61.073372441738954,1835869.2007282653,303832.4202317049,-165076.42809418935,486719.0,121363.0,7095116.845746404,3.864718054486757,581.0,51.0,1050.2239398956299,826.585337638855,223.6386022567749,16.405255271787084,7086.0,2534.0,2665.0,241.0,10990.8733998,141.0,208.0,3210.385986328125,3219.840087890625,10421.7001953125,983.9000244140625,10547.1103515625,1261456.0,48658076.37406404,48658076.37406404,88.59985004467993,100.4981155970694,11625926.631066712,10974088.186049301,7424.95035307799,0.004579606845585814
1105,2020-07-28,316.65725234,468864.0,322.249954433,325.905965506,307.91000059,316.65725234,317.64015282018755,35450097600.0,96.23292264988447,1165309.2456713342,201451.55246799448,551.8751028726099,523473.0,127690.0,4559892.173892756,3.9130318332432554,446.0,38.0,636.1856725215912,471.7309553027153,164.45471721887589,12.54833102777304,4124.0,1602.0,1809.0,130.0,10912.8230505,174.0,251.0,3226.133056640625,3234.27001953125,10509.2001953125,982.780029296875,10644.33984375,1222353.0,39023606.67151868,39023606.67151868,72.24337933507125,82.39994444208725,11082236.793277316,10416506.026044387,5405.142880312712,0.004570889601860048
1106,2020-07-29,318.19088442,469235.0,317.035014716,324.319977527,313.205178462,318.19088442,320.3285486231737,35626126751.0,100.53135193013756,1115640.3202607948,162430.29271939062,-21067.2095546923,457166.0,111113.0,4765774.231496102,4.271783786350446,199.0,38.0,538.3046056628227,370.43920361995697,167.86540204286575,11.06365963883049,3200.0,1271.0,1533.0,141.0,11100.4681253,149.0,246.0,3221.988037109375,3227.219970703125,10474.7001953125,985.4099731445312,10602.400390625,1163851.0,34189683.736006506,34189683.736006506,116.32850534819856,133.9696141129322,10899788.900653468,10242830.23655922,5664.01690513572,0.004565895342056378
1107,2020-07-30,334.58662928,469860.0,318.140603837,338.35284759,315.82088869,334.58662928,322.2603992565346,37466380887.0,100.6763455353753,1114190.4005582791,136842.9253456525,3879.801482837993,457869.0,111507.0,4456436.4141758075,3.9997081395962524,119.0,31.0,875.8209744095802,402.61453622579575,473.2064381837845,15.20004136848713,4342.0,1683.0,1772.0,114.0,11111.2142899,146.0,459.0,3299.572021484375,3231.760009765625,10450.1201171875,988.6699829101562,10578.6298828125,1164479.0,35350154.518882334,35350154.518882334,44.30168064963388,376.33772237391304,10543979.624358278,9921201.708297884,5061.728245233952,0.004559830930842445
1108,2020-07-31,345.55464931,470439.0,335.375408819,348.526353839,329.70547911,345.55464931,339.7725540115644,38699278449.0,85.82037337065763,1307237.1144613707,240313.56587021786,78427.76334772873,468160.0,113322.0,4967973.164355653,3.8003611658444814,113.0,31.0,766.380836546421,477.0644772052765,289.31635934114456,16.94187381492985,4601.0,1701.0,2167.0,151.0,11323.4664207,160.0,383.0,3280.7958984375,3270.449951171875,10741.4697265625,969.989990234375,10886.3603515625,1218838.0,34815333.88719434,34815333.88719434,80.43462895232315,224.4498233633099,10440131.470072765,9839703.564930156,5828.507239581771,0.004547552458432686
1109,2020-08-01,385.19971932,470727.0,346.049728261,388.59370523,343.58743413,385.19971932,360.6962205999725,43144477508.0,102.08849438679374,1099068.9561072479,155783.98384339196,40277.67256925802,455729.0,111878.0,4187522.654981752,3.810063628592011,32.0,14.0,1021.952590584755,669.1304975152016,352.8220930695534,16.863465208380646,5976.0,2432.0,1779.0,147.0,11759.5927707,161.0,309.0,3297.9249674479165,3276.3866373697915,10777.193033854166,965.3899943033854,10930.246744791666,1171566.0,36462278.585753776,36462278.585753776,64.04363441268771,107.8278823082295,9820962.98163836,9275021.49228859,4475.5388828934465,0.004534810608681455
1110,2020-08-02,370.67171149,474295.0,385.055465566,410.55462229,357.14363441,370.67171149,377.87199175952986,41522323563.0,99.35509552384369,1129454.8754661353,193103.75384102235,130042.47191829367,475601.0,114363.0,4570764.407176194,4.046876512249863,31.0,15.0,1111.2420224547386,901.7523474693298,209.48967498540878,19.646502652629252,6856.0,2573.0,2473.0,135.0,11053.613901,172.0,348.0,3315.0540364583335,3282.3233235677085,10812.916341145834,960.7899983723959,10974.133138020834,1125886.0,51014802.826436214,51014802.826436214,47.36091116700609,87.46745164251541,10825539.409158345,10256079.058814628,5966.499251656227,0.004520493627585974
1111,2020-08-03,386.29517344,475042.0,370.546799248,396.31507887,370.546799248,386.29517344,386.45102274879724,43277729882.0,98.45065854899133,1139975.0160718746,203375.02887729972,107820.09058091011,478313.0,119074.0,4466562.552603808,3.9181231953592848,250.0,40.0,722.3934627175331,571.0396665930748,151.3537961244583,15.615545318324289,4548.0,1502.0,1907.0,215.0,11246.3487749,152.0,294.0,3332.18310546875,3288.260009765625,10848.6396484375,956.1900024414062,11018.01953125,1176793.0,33224976.50619365,33224976.50619365,67.39602715756882,103.24493481199214,10287879.768667007,9748078.592120172,5257.360255233635,0.004505869632067602
1112,2020-08-04,389.87548514,475784.0,387.465047454,400.700625443,383.636239886,389.87548514,391.2269671038303,43684129572.0,108.51356846780557,1034390.8544986007,130001.83592131989,-59090.38188571209,483296.0,120708.0,4305573.884886406,4.162424547898011,255.0,35.0,791.310084939003,522.1561604738235,269.15392446517944,17.50841720429893,5040.0,1605.0,1980.0,242.0,11205.8929179,197.0,392.0,3376.43994140625,3289.919921875,10897.8896484375,977.0399780273438,11048.5,1164208.0,36131290.00901818,36131290.00901818,79.17607332739925,131.15995221304465,10657637.702511108,10114265.144569935,4378.639872034477,0.004494040127988939
1113,2020-08-05,401.59058634,476370.0,390.084729571,406.30396529,386.21848412,401.59058634,394.8444477163877,45002213069.0,128.730879936274,872048.9696164961,113970.2609229447,15606.135482642483,505548.0,127144.0,3576257.0319854533,4.100981890452148,241.0,34.0,728.7941049337387,546.7690016031265,182.02510333061218,15.587165649578488,4364.0,1511.0,1584.0,133.0,11747.0228312,192.0,381.0,3363.330078125,3317.3701171875,10967.8701171875,979.8699951171875,11107.240234375,1182699.0,32061176.421847697,32061176.421847697,39.57002614236129,110.1419243989742,10394925.133573068,9874104.055970646,4005.1870237156836,0.004486893949061711
1114,2020-08-06,395.226876502,476639.0,402.44331666,403.283250725,392.600185436,395.226876502,397.19031169967985,44294526779.0,125.24594976488137,896427.769725509,98690.98462324344,-74029.64505166709,505435.0,125559.0,3556474.9931314015,3.9673860106098395,166.0,24.0,686.3646717071533,422.6966726779938,263.66799902915955,14.23219008410551,3791.0,1522.0,1611.0,95.0,11778.8942824,222.0,432.0,3380.760009765625,3323.169921875,10989.98046875,979.2899780273438,11116.490234375,1215885.0,28603823.034648284,28603823.034648284,36.760379578908726,76.28023748493086,11019902.312519306,10483598.93672359,4496.192450655373,0.004480324581767047
1115,2020-08-07,379.51285504,477001.0,394.94912691,398.222384294,368.042003301,379.51285504,389.0337619677786,42538578850.0,115.11323398003134,975458.948172281,87719.81040372877,35303.01906603025,456925.0,125253.0,4075918.4769874425,4.178462337777944,125.0,34.0,1041.3422315716743,532.7219861745834,508.6202453970909,16.84175305232615,4965.0,1793.0,1835.0,158.0,11601.4727146,234.0,441.0,3370.587890625,3340.050048828125,11072.5302734375,968.2100219726562,11235.240234375,1249695.0,33600145.33013907,33600145.33013907,80.86869678436915,254.32648385474832,8714618.395151624,8164708.609167889,5819.643947951883,0.004474172053557675
1116,2020-08-08,393.98737606,477400.0,378.845224432,393.98737606,377.34971881,393.98737606,386.02357618710147,44166324646.0,192.91055308650556,582147.5263555318,41217.975659543816,-54938.92313010693,456494.0,109147.0,2670525.5677626263,4.587369089212643,34.0,14.0,922.670416533947,423.84302002191544,498.82739651203156,16.79520589402216,4096.0,1861.0,1085.0,66.0,11754.0458135,191.0,647.0,3360.9012858072915,3345.3800455729165,11059.597005208334,970.2733561197916,11207.996744791666,1182406.0,23711573.260096807,23711573.260096807,59.459849283171984,244.2627501479749,11024416.51249167,10509063.398025196,5055.4783549778795,0.0044703097939688
1117,2020-08-09,391.12045494,477682.0,396.588843147,399.64982881,385.980592015,391.12045494,392.3916320785049,43850292041.0,177.28952567657603,633523.4819679186,77720.03117787986,-1070.3073274654446,413852.0,104384.0,2946929.60347345,4.651650155605636,39.0,12.0,924.1751708984375,444.9067650437355,479.268405854702,15.745005383530632,4078.0,1915.0,1134.0,77.0,11675.7393433,166.0,478.0,3351.2146809895835,3350.7100423177085,11046.663736979166,972.3366902669271,11180.753255208334,1229151.0,24164079.051937707,24164079.051937707,38.49934159620969,133.46768071234746,11217820.18022694,10636361.940517059,6093.567291745009,0.004465732013550276
1118,2020-08-10,395.894723854,477948.0,391.421107276,399.375944265,391.421107276,395.894723854,395.62962927553536,44390944341.0,91.34250919519025,1229783.4065922063,307482.189199445,-83044.48412455326,415031.0,115351.0,5614183.951667314,4.565181089257921,137.0,30.0,781.2851738929749,496.42877584695816,284.8563980460167,13.77018938907319,4181.0,1850.0,2659.0,170.0,11881.64754,156.0,423.0,3341.528076171875,3356.0400390625,11033.73046875,974.4000244140625,11153.509765625,1289980.0,29487491.59462194,29487491.59462194,32.66999841293621,124.31991899480506,11424876.689852007,10819263.115016619,9328.842393341523,0.004457763321863477
1119,2020-08-11,380.38406829,478295.0,396.35801341,398.326934913,370.86061782,380.38406829,387.6618664824186,42656945169.0,106.41449092614918,1055735.550171134,114073.93645446429,-1207.2015833301068,409874.0,110710.0,4679984.237938337,4.432913372266443,254.0,47.0,1001.7449657320976,549.2806757688522,452.4642899632454,12.744835713098944,4712.0,1727.0,2144.0,157.0,11410.5256775,155.0,424.0,3379.487060546875,3370.340087890625,10942.66015625,981.2999877929688,11039.6796875,1254244.0,33629743.73376588,33629743.73376588,51.369343852495135,125.48390949856939,12070961.050196143,11452470.680970507,10155.63115120881,0.004450579587489844
1120,2020-08-12,391.02416206,478715.0,379.503221323,391.312314585,367.923607786,391.02416206,381.92020425552835,43855501072.0,66.91476500694064,1679145.9869983857,152577.11306046927,-140337.52002194742,351260.0,93411.0,6632564.26039033,3.949962845241498,238.0,37.0,802.988981962204,555.0281040668488,247.96087789535522,12.20050322068054,4280.0,1767.0,2517.0,272.0,11584.9345762,65.0,326.0,3327.492919921875,3355.4599609375,10878.1201171875,991.8599853515625,10972.0703125,1229214.0,31734030.653317936,31734030.653317936,36.80793003730426,115.51278509758494,11596848.764840212,10985609.676931338,17378.327526764257,0.0044364587314998
1121,2020-08-13,428.74178228,479037.0,390.464025531,432.44301287,380.426585236,428.74178228,398.4339814166437,48091569052.0,79.8364792331586,1407550.0332134874,219421.15052616977,79247.4793426836,377794.0,97393.0,6254305.952382322,4.443398674856421,240.0,32.0,1152.7177984714508,897.071729362011,255.64606910943985,15.589603061523373,6916.0,2641.0,3167.0,241.0,11784.1373895,177.0,413.0,3328.175048828125,3372.949951171875,11026.8603515625,1002.02001953125,11174.6396484375,1209139.0,43103574.901713215,43103574.901713215,71.11333968399717,140.98726202645574,10511927.449723879,9943377.083437033,18739.39042714113,0.004424062581893468
1122,2020-08-14,437.39783952,479619.0,429.949843522,444.40977966,424.19479607,437.39783952,431.9677766665895,49068474083.0,69.8456510772467,1609098.485368681,273812.1074480942,166950.744392366,430553.0,98599.0,6747478.015374437,4.193328175196308,613.0,35.0,903.2723780274391,797.7669530510902,105.50542497634888,15.896743741477296,6173.0,2437.0,3066.0,342.0,11768.8706193,188.0,398.0,3315.6689453125,3368.659912109375,11042.240234375,995.4099731445312,11187.8203125,1201546.0,34441390.93949771,34441390.93949771,46.99049273438442,161.2694293995812,10729049.666863438,10143738.426084945,16165.077425120979,0.004398739619828908
1123,2020-08-15,433.35492649,480106.0,439.08816965,441.729697624,430.0053679,433.35492649,436.3739898789829,48620820125.0,103.82305108286863,1082633.4856136725,269700.54300917085,-20436.681358094873,437380.0,100072.0,3878409.6026043408,3.58238467047421,58.0,16.0,819.2524657249451,524.2140952944756,295.0383704304695,12.012384638590618,4231.0,1671.0,1575.0,95.0,11865.69857,155.0,355.0,3335.0799967447915,3372.7266438802085,11055.91015625,992.3499755859375,11202.536783854166,1107833.0,28651036.67925305,28651036.67925305,31.601094536803448,65.48759057583916,11936606.74301001,11257100.105727602,9174.15427880177,0.004383675019273094
1124,2020-08-16,433.973761033,480505.0,433.206542976,436.19152175,415.96217758,433.973761033,428.41019324087887,48696162472.0,143.2276220539826,784877.8501693268,93867.64495025214,-27534.337955638875,401717.0,102059.0,3263813.1526650735,4.158370824149098,27.0,14.0,638.6718473434448,458.770585000515,179.90126234292984,11.078400983717188,3807.0,1653.0,1271.0,93.0,11895.6577737,169.0,311.0,3354.4910481770835,3376.7933756510415,11069.580078125,989.2899780273438,11217.253255208334,1152369.0,28059130.423035067,28059130.423035067,43.308724369100304,106.55171844936449,13457427.286627878,12778634.231332894,7783.916278872729,0.004378208419351438
1125,2020-08-17,429.53125233,480838.0,434.82720921,441.843357037,422.83379287,429.53125233,430.9898344285965,48203426751.0,102.71517018161946,1094579.2706793437,271049.93192279997,-36829.98096617422,400739.0,104113.0,4240064.473865177,3.873693379223424,273.0,40.0,740.3372752666473,534.0084653496742,206.3288099169731,10.11081317927059,4356.0,1593.0,1899.0,143.0,12254.4019083,145.0,293.0,3373.902099609375,3380.860107421875,11083.25,986.22998046875,11231.9697265625,1181976.0,30794242.18435659,30794242.18435659,44.944040498288274,63.23979885666356,13875258.500249775,13213530.958171902,8649.888136929932,0.0043649118512814585
1126,2020-08-18,423.66931565,481155.0,430.77159085,432.42610131,419.863665801,423.66931565,428.27912898731455,47551407033.0,111.8782515497824,1005060.8131613656,109843.45945472865,-28580.76316106204,390436.0,100655.0,4410969.986127587,4.388759295322948,237.0,39.0,690.3857867717743,413.2611812353134,277.1246055364609,10.442088334139498,3664.0,1395.0,1933.0,185.0,11991.2332456,186.0,500.0,3441.93408203125,3387.0400390625,11170.75,982.8599853515625,11339.759765625,1229256.0,28274372.574331135,28274372.574331135,98.49129606183695,166.6501853967814,14747026.557867108,14055423.939289093,10398.301878135971,0.004357467163818944
1127,2020-08-19,406.46378682,481354.0,424.189730814,426.99619751,397.683528876,406.46378682,412.3274928953734,45625864918.0,120.43603953631764,933760.2513459262,80337.47596967277,-49119.35832736439,398242.0,96732.0,4950793.4549504705,5.30199636128307,273.0,33.0,659.0663331151009,526.9959582090378,132.07037490606308,11.020824428148687,3923.0,1315.0,3302.0,174.0,11758.2835921,180.0,504.0,3444.56494140625,3392.510009765625,11214.7998046875,977.8499755859375,11397.23046875,1216891.0,32321184.7967598,32321184.7967598,47.48875699607645,131.9939973490404,15548462.84227287,14810427.639260836,10909.486083089629,0.00435491955873025
1128,2020-08-20,416.148774123,481729.0,409.823751305,418.691415614,404.026103834,416.148774123,411.631605242543,46718685675.0,100.01043370111036,1124605.6702381321,197718.27688901752,-63965.85470516774,395886.0,96953.0,4479448.425255424,3.983128081069838,292.0,38.0,598.8005214333534,367.52652710676193,231.2739943265915,9.648021671362804,3286.0,1225.0,2148.0,151.0,11878.026439,190.0,502.0,3385.965087890625,3360.47998046875,11096.400390625,974.02001953125,11277.0498046875,1182994.0,24137498.759112258,24137498.759112258,59.24833024429973,137.35599755270505,15290906.324493565,14563170.955327787,9017.57589685793,0.004346943762340878
1129,2020-08-21,389.031111405,482041.0,416.78780275,418.637980133,387.441124032,389.031111405,406.6643831376288,43679622677.0,101.74572992665584,1105561.2836901196,231130.14492571406,6424.4235394292955,418801.0,99867.0,4867961.233533433,4.403158201494377,35.0,14.0,495.64327067136765,465.6079235672951,30.03534710407257,8.94283610380251,3193.0,1087.0,2100.0,151.0,11585.4775342,164.0,417.0,3380.22705078125,3386.010009765625,11258.4404296875,975.6099853515625,11476.849609375,1256752.0,30294396.441550326,30294396.441550326,42.77305724959594,215.35735200566074,17034280.14352987,16248045.82735803,13115.188105326799,0.004342861122874048
1130,2020-08-22,395.83514122,482196.0,389.16831503,396.31058765,382.86367422,395.83514122,390.1486100763419,44448918222.0,151.78222255551665,741195.8249603561,66209.49613095414,-12970.412455393274,414881.0,88033.0,3497626.0599602642,4.718896062518223,0.0,0.0,399.61795979738235,319.14884972572327,80.46911007165909,13.09061310548042,2701.0,1115.0,1734.0,85.0,11681.8255623,160.0,394.0,3383.855712890625,3396.703369140625,11322.043619791666,977.8666585286459,11552.346354166666,1102479.0,25596130.63603378,25596130.63603378,30.262952306556706,79.5144157817631,16907129.661762774,16185276.146013703,7867.757183921387,0.00434212147915912
1131,2020-08-23,391.38449984,482517.0,396.014705441,396.0644905,385.039808917,391.38449984,391.22559741987834,43954518396.0,176.5647773876795,637241.1834612607,57187.24664705201,-35064.818640905025,394426.0,94266.0,3016297.1657970217,4.7333682192571045,11.0,4.0,337.26267886161804,223.72594392299652,113.53673493862152,8.817931204669303,2170.0,836.0,1055.0,55.0,11664.8479948,203.0,418.0,3387.484375,3407.396728515625,11385.646809895834,980.1233317057291,11627.843098958334,1122524.0,20791073.671355333,20791073.671355333,251.97630473438832,297.5241483697077,16819333.860246707,16109876.776708145,6540.4298115926695,0.004340580992582493
1132,2020-08-24,408.14420715,482762.0,390.812826329,409.11723817,389.4488764,408.14420715,400.6102209572802,45842265023.0,110.04352631158682,1022578.0687802067,98223.93467616773,-17921.431552738828,396191.0,95847.0,4484292.815856392,4.38528162569007,324.0,49.0,525.0351805090904,323.2364712357521,201.79870927333832,11.238655045738303,3052.0,1100.0,2433.0,214.0,11774.5958414,154.0,385.0,3391.113037109375,3418.090087890625,11449.25,982.3800048828125,11703.33984375,1162182.0,25306889.61660055,25306889.61660055,38.03660502351442,86.8398212668348,16449846.947200298,15766577.670938302,7607.656437048922,0.004333229232266183
1133,2020-08-25,384.00104304,482983.0,408.238117176,408.47266079,374.355391228,384.00104304,392.0663019457588,43135697974.0,124.1711300643192,906345.7711211467,64740.53621360263,-58165.31619204476,386433.0,96973.0,4106049.679463148,4.53033468053088,275.0,37.0,594.7571975588799,410.0330255627632,184.72417199611664,11.065174832037286,3372.0,1271.0,1735.0,144.0,11366.1350817,216.0,445.0,3392.8798828125,3435.949951171875,11370.23046875,995.0999755859375,11610.580078125,1138199.0,32365646.5711875,32365646.5711875,94.23138466900139,153.10328204987678,17774757.552546773,17036963.06858172,8525.614814336675,0.00433225891591016
1134,2020-08-26,386.46612421,483309.0,383.859987517,391.83220734,378.70585497,386.46612421,385.5395920349527,43417926668.0,106.19668690306727,1059882.3427988733,56796.89769829433,16796.998786806867,397027.0,97847.0,4342759.435399419,4.097397663905517,267.0,38.0,574.9564240574837,359.4666019678116,215.4898220896721,10.403867168805935,2965.0,1156.0,1680.0,151.0,11488.3634896,216.0,408.0,3371.80810546875,3449.969970703125,11516.6201171875,990.4500122070312,11779.349609375,1166218.0,25790988.80496934,25790988.80496934,116.64520426505612,174.82360229660657,18221207.72776785,17379645.117111996,7174.644771676697,0.0043312158698259546
